2015-02-28 04:00:44,"Couldn't agree more, Jesse! http://t.co/vApUYO0w5N"
2015-02-27 23:17:59,"Live long and prosper, our dear animal loving friend. #RIPLeonardNimoy http://t.co/LlZxykogfQ"
2015-02-27 22:30:36,"@mny903 You rock, Sam!"
2015-02-27 22:20:18,"@CaHa_Da Yes! All cats chatter, but Maine Coons are especially known for their voices. :)"
2015-02-27 22:19:15,"@LollyGagginNay You are correct! Maine Coons are known to be very vocal, and we love them!"
2015-02-27 22:16:42,"@KittyLovaMass It might not be new, but it's always adorable!"
2015-02-27 21:00:58,"Finally, a t-shirt we can all live with: ""I just want to drink coffee, save animals &amp; nap."" ►http://t.co/OmSg4VdE3n http://t.co/bsCXfuvBDt"
2015-02-27 18:01:22,"So cute, Athena! http://t.co/GKgrqDuPUL"
2015-02-27 14:01:00,"The inside reads ""Always by my side, Forever in my Heart."" ►http://t.co/Y0XJ5yurKC http://t.co/TLGKfdmM2L"
2015-02-27 13:01:20,"I Love Every Murkin Video, But This One Steals My Heart! ►http://t.co/hbgwOnYMp2 http://t.co/fVVz4fzfeO"
2015-02-27 12:01:37,"Maine Coon cats are known for their size and their tufted ears, but also for their voices! ►http://t.co/UBkdNlLt2E http://t.co/TnwQUdLwIg"
2015-02-27 05:00:57,"Crafted to resemble a pet collar, our bracelet serves as a beautiful reminder of your pet. ►http://t.co/CdnSnNpLK1 http://t.co/LLQEaau9qO"
2015-02-27 03:01:09,"With all these hugs and kisses, your day will definitely be made! ►http://t.co/9p29mkap26 http://t.co/nuNfA24dEM"
2015-02-27 02:00:18,"Carry the love you have for your pet in your heart, and on your jewelry. ❤️‍ ►http://t.co/cRrt3bmlWD http://t.co/VdcV7jbNwR"
2015-02-26 18:01:42,"Adorable, Delaney! http://t.co/Wi6vA2Ug8z"
2015-02-26 10:01:02,"A Marine And Military Dog Reunite, And It’s Beautiful! &gt;&gt;&gt; http://t.co/A4C1nTnk4s http://t.co/z8Ne4ChsYA"
2015-02-26 05:01:11,"Day in and day out, the love shared with your pet is displayed in ever increasing ways! ►http://t.co/n6JbEaS3FO http://t.co/JOB9lLU2Zt"
2015-02-26 02:01:05,"With a sunny design and lightweight warmth, this jacket is the perfect beginning to spring! ►http://t.co/Ro8LTMhcGF http://t.co/oU6JFsFf8i"
2015-02-25 20:01:48,"""What better thing to do on a cold lazy afternoon, than lay on Momma's lap. My Buddy."" --- Sharon http://t.co/u4PoIs5NTa"
2015-02-25 08:00:17,"Awww, check out this little kitty who just wants to hold hands!! ►http://t.co/B9fUwaf6R7 http://t.co/TyfRBVT4Mj"
2015-02-25 07:01:07,"What a cutie, Sassley! http://t.co/UjwyuR76W2"
2015-02-25 06:01:09,"Awww, this kitty has the cutest wake up call! What does your cat do to wake you up in the morning? ►http://t.co/MWSJ2M7LHi"
2015-02-25 04:01:01,"Stunning, Chloe! http://t.co/qNb1AG6Xwz"
2015-02-25 02:01:19,"Are you kitten me? Such a classic, and supporting #TheAnimalRescueSite! ►http://t.co/FpcYOqp6oI http://t.co/SU2Un2jwGM"
2015-02-24 22:02:09,"When Lonely Girl’s mother decided to relocate her litter, she seemed to forget just one. ►http://t.co/nQ4OnfVFwI http://t.co/tWnPx9Guwd"
2015-02-24 20:01:39,"""This is my cat, his name is Stache, as in mustache..."" --- Sarah http://t.co/5Zr3Yfk76A"
2015-02-24 13:01:37,"The Cute…It’s Too Much. Meet Pancake, The Cutest Kitten Of All Time! ►http://t.co/YjOfWG0fdp http://t.co/uBv2HDSRVW"
2015-02-24 12:01:42,"Cats, Eagles, &amp; Foxes – Oh My! Close Encounters Of The Wild Kind ►http://t.co/hAVylAGjtA http://t.co/MFO1IOmaix"
2015-02-24 03:00:27,"A woman came in with a scrawny, half-grown kitten in a box and wanted to surrender him...►http://t.co/rz16DQGHcj http://t.co/jl53sUt7ev"
2015-02-23 20:00:43,"""This is Dinah, he has a diamond in his forehead!"" --- Anna http://t.co/vRb971nkSI"
2015-02-23 16:53:42,"@MaciBrown15 Aww, such a sweet face!"
2015-02-23 04:00:11,"""My sweet Zippy, sleeping soundly."" --- Melanie http://t.co/nNMUnRULii"
2015-02-23 03:00:43,"I Showed This To All My Non-Cat Loving Friends. They Are Now On My Team. Team Cat, That Is! MEOW! ►http://t.co/LtVPRIbDhB"
2015-02-22 20:25:22,"@KittyLovaMass Pretty talented, regardless. 😉"
2015-02-22 14:01:24,"Whether you take your coffee catffeinated or decatf, our mug shows your preference in style. ►http://t.co/HdaJGSSiNM http://t.co/7xgBgKiaN9"
2015-02-21 18:00:21,"""My pretty, playful, and all around adorable Ms. Kitty! She loves people and attention!"" --- Lasaiah http://t.co/zwO2vtqAo8"
2015-02-21 13:00:51,"A gray kitty with big green eyes, reached out to me repeatedly... ►http://t.co/RHIZThPC7Y http://t.co/mMjIcX7Wce"
2015-02-21 07:00:08,"""Happy 2nd birthday, Scarlett."" --- Chelsea http://t.co/t45nhmeUl6"
2015-02-21 02:01:09,"Purple paws, gleaming hearts, and a whole lot of shine make this playful bracelet a winner! ►http://t.co/2O3TT2f9Ei http://t.co/Y3WBCQnHZF"
2015-02-20 23:01:12,"If you own a cat or if a cat owns you, then this video will have you in hysterics! ►http://t.co/ob9mN4F3QG http://t.co/F6Epg2O6Rf"
2015-02-20 18:00:19,"It's okay, it's Friday. #TGIF http://t.co/xiSKByFIKF"
2015-02-20 13:00:33,"Watch This Hilarious Game Of “One Potato, Two Potato” Between A Cat And His Owner! ►http://t.co/hz6kNotMqO http://t.co/TLZ3jSCI56"
2015-02-20 06:00:19,"""At that time, I had two older cats who wanted nothing to do with this little guy."" ►http://t.co/FqgOETFoad http://t.co/yPBp4cl1MP"
2015-02-20 03:00:41,"Toilet paper attack! Oh, Marmalade...
2015-02-20 00:01:30,"""Tigger showed up with her sister a few years back, thin, scared, and no fur on her tail."" ►http://t.co/zYrpc9qgJh http://t.co/TGe9nWpa32"
2015-02-19 19:01:14,"""She was thin, flea and fly bitten, had only one eye and was blind in the other."" ► http://t.co/kAUqTqnORY http://t.co/aQxtOKhcJD"
2015-02-19 11:01:01,"""The only problem was, I knew little else about cats!"" ►http://t.co/Lwk8sEvAiP http://t.co/raYTKoYrSh"
2015-02-19 06:00:28,"LOL! When I cough, the cat quacks... ►http://t.co/cqu69fI3UZ http://t.co/UPbCJc28fp"
2015-02-19 03:01:03,"There’s a first time for everything, even when it comes to bath time.►http://t.co/QTSz4aWQ2K http://t.co/BRo3ubRwgX"
2015-02-18 18:00:28,"""My snuggle puss, Nietzsche."" --- Caroline http://t.co/eYf6qik2vx"
2015-02-17 17:33:14,"@TheBoyCatSmurph We don't have this specific mug in our store, but this one is pretty close: http://t.co/ti28NUpAuF"
2015-02-17 11:00:29,"I have barn cats, but this wasn't a familiar meow. ►http://t.co/DVPdlwSj0P http://t.co/DRLuXExNsV"
2015-02-17 08:00:50,"On my way to a meeting, a grey ball of fur dropped out from under the vehicle in front of me►http://t.co/JCeGDK1EEW http://t.co/dxXos62RDi"
2015-02-17 06:00:58,"He pounces, he trounces, he’s the amazingly adorable fluffy kitten!►http://t.co/PhczMWaEJE http://t.co/J8xUvNIBao"
2015-02-17 04:00:11,"""Marilyn, peeking from her pink fuzzy bed."" --- Jerrie http://t.co/7JKRT2S31C"
2015-02-16 21:01:44,"Though your pet may no longer be at your side, they will always have a place in your heart ►http://t.co/LPWtDJ1ovv http://t.co/UtHwpjiJan"
2015-02-16 15:00:15,"""My Church. My buddy, through it all. Just turned 6 yesterday and can't wait for many more years with her!!!"" --- Amy http://t.co/Hay2vkCFJe"
